,filename,FinalDel,AccessibilityModify,HiddenApi,HiddenModify,ParameterListModifyDep,InnerExtensionClassUseDep,InheritExtension,ImplementExtension,AggregationExtensionInterfaceClassDep,InheritanceNative,ImplementNative,AggregationAOSPClassDep,PublicInterfaceUseDep,ReflectUse,Conflict_times
0,/packages/SettingsLib/src/com/android/settingslib/location/,0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1,/packages/SystemUI/src/com/android/keyguard/,0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,16.0,0,3.0
2,/services/core/java/com/android/server/,0,1.0,0,0,3.0,0.0,0,0,0.0,2.0,0.0,0.0,20.0,0,20.0
3,/services/core/java/com/android/server/wm/,0,2.0,0,0,0.0,0.0,0,0,29.0,0.0,0.0,4.0,28.0,0,36.0
4,/telephony/java/android/telephony/,0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,25.0,0,3.0
5,/core/java/android/bluetooth/le/,0,0.0,0,0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,5.0,0,0.0
6,/packages/SettingsLib/src/com/android/settingslib/,0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0
7,/packages/SettingsLib/src/com/android/settingslib/wifi/,0,0.0,0,0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,7.0,0,4.0
8,/packages/SystemUI/src/com/android/systemui/qs/carrier/,0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,/packages/SystemUI/src/com/android/systemui/qs/tiles/,0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
10,/packages/SystemUI/src/com/android/systemui/statusbar/phone/,0,0.0,0,0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,34.0,0,8.0
11,/packages/SystemUI/src/com/android/systemui/statusbar/policy/,0,0.0,0,0,2.0,1.0,0,0,8.0,0.0,0.0,6.0,31.0,0,10.0
12,/services/core/java/com/android/server/audio/,0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,7.0,0,8.0
13,/services/core/java/com/android/server/connectivity/,0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
14,/wifi/java/android/net/wifi/,0,0.0,0,0,1.0,0.0,0,0,0.0,0.0,1.0,4.0,45.0,0,16.0
15,/core/java/android/util/,0,0.0,0,0,0.0,0.0,0,0,41.0,0.0,0.0,0.0,220.0,0,1.0
16,/core/java/android/util/apk/,0,0.0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,1.0,0,0.0
